approach_displacement	approach_deflection	retract_displacement	retract_deflection
181.4894	-17.80817	181.6167	-17.75743
181.5706	-17.463160000000002	181.6978	-17.52405
181.6517	-17.392139999999998	181.7789	-17.473309999999998
181.7328	-17.5139	181.8601	-17.8792
181.8139	-17.82846	181.9412	-17.91978
181.8951	-17.52405	182.0223	-17.89949
181.9762	-17.50375	182.1035	-17.96037
182.0573	-17.61537	182.1846	-17.78787
182.1385	-17.72699	182.2657	-17.73714
182.2196	-17.706690000000002	182.3469	-18.0314
182.3007	-17.73714	182.428	-17.73714
182.3819	-17.48346	182.5091	-17.42258
182.463	-17.36169	182.5903	-17.48346
182.5441	-17.59508	182.6714	-17.950229999999998
182.6253	-17.88934	182.7525	-18.12273
182.7064	-17.92993	182.8336	-17.54434
182.7875	-17.838610000000003	182.9148	-17.58493
182.8687	-18.0517	182.9959	-17.91978
182.9498	-17.838610000000003	183.077	-17.86905
183.0309	-18.0517	183.1582	-18.02125
183.112	-17.65596	183.2393	-17.75743
183.1932	-17.42258	183.3204	-17.78787
183.2743	-17.67625	183.4016	-17.82846
183.3554	-17.645809999999997	183.4827	-17.706690000000002
183.4366	-17.69655	183.5638	-17.33125
183.5177	-17.54434	183.645	-17.52405
183.5988	-17.858900000000002	183.7261	-17.56464
183.68	-17.97052	183.8072	-17.91978
183.7611	-17.71684	183.8884	-17.858900000000002
183.8422	-17.61537	183.9695	-17.798019999999998
183.9234	-17.950229999999998	184.0506	-18.06184
184.0045	-17.90964	184.1317	-18.06184
184.0856	-17.645809999999997	184.2129	-17.89949
184.1667	-17.52405	184.294	-17.798019999999998
184.2479	-17.60522	184.3751	-17.71684
184.329	-17.5139	184.4563	-18.00096
184.4101	-17.534190000000002	184.5374	-17.950229999999998
184.4913	-17.80817	184.6185	-17.88934
184.5724	-17.645809999999997	184.6997	-17.838610000000003
184.6535	-17.28052	184.7808	-17.686400000000003
184.7347	-17.40228	184.8619	-17.706690000000002
184.8158	-18.04155	184.9431	-17.73714
184.8969	-17.96037	185.0242	-17.86905
184.9781	-17.50375	185.1053	-17.97052
185.0592	-17.37184	185.1864	-17.65596
185.1403	-17.88934	185.2676	-17.52405
185.2215	-17.88934	185.3487	-17.56464
185.3026	-17.71684	185.4298	-17.534190000000002
185.3837	-17.625519999999998	185.511	-17.534190000000002
185.4648	-17.57478	185.5921	-17.49361
185.546	-17.645809999999997	185.6732	-17.65596
185.6271	-17.858900000000002	185.7544	-17.76758
185.7082	-17.92993	185.8355	-17.66611
185.7894	-17.798019999999998	185.9166	-17.57478
185.8705	-17.60522	185.9978	-17.80817
185.9516	-17.73714	186.0789	-17.75743
186.0328	-17.88934	186.16	-17.92993
186.1139	-17.625519999999998	186.2411	-17.82846
186.195	-17.55449	186.3223	-17.82846
186.2762	-17.5139	186.4034	-17.98067
186.3573	-17.50375	186.4845	-17.8792
186.4384	-17.89949	186.5657	-17.78787
186.5195	-17.76758	186.6468	-17.950229999999998
186.6007	-17.5139	186.7279	-17.798019999999998
186.6818	-17.69655	186.8091	-17.706690000000002
186.7629	-17.80817	186.8902	-17.5139
186.8441	-17.73714	186.9713	-17.66611
186.9252	-17.798019999999998	187.0525	-17.838610000000003
187.0063	-17.89949	187.1336	-17.67625
187.0875	-17.48346	187.2147	-17.56464
187.1686	-17.463160000000002	187.2959	-17.798019999999998
187.2497	-17.706690000000002	187.377	-17.940080000000002
187.3309	-17.67625	187.4581	-17.950229999999998
187.412	-17.71684	187.5392	-17.77772
187.4931	-17.78787	187.6204	-17.69655
187.5742	-17.61537	187.7015	-17.37184
187.6554	-17.74728	187.7826	-17.72699
187.7365	-17.65596	187.8638	-17.940080000000002
187.8176	-17.49361	187.9449	-17.96037
187.8988	-17.76758	188.026	-17.74728
187.9799	-17.72699	188.1072	-17.76758
188.061	-17.463160000000002	188.1883	-17.8792
188.1422	-17.73714	188.2694	-17.59508
188.2233	-17.798019999999998	188.3506	-17.48346
188.3044	-17.858900000000002	188.4317	-17.90964
188.3856	-17.66611	188.5128	-17.89949
188.4667	-17.48346	188.5939	-17.81831
188.5478	-17.625519999999998	188.6751	-17.97052
188.629	-17.56464	188.7562	-17.88934
188.7101	-17.55449	188.8373	-17.80817
188.7912	-17.77772	188.9185	-17.89949
188.8723	-17.858900000000002	188.9996	-17.858900000000002
188.9535	-17.858900000000002	189.0807	-17.91978
189.0346	-17.74728	189.1619	-17.91978
189.1157	-17.838610000000003	189.243	-17.89949
189.1969	-17.89949	189.3241	-17.706690000000002
189.278	-17.645809999999997	189.4053	-17.75743
189.3591	-17.78787	189.4864	-17.706690000000002
189.4403	-17.77772	189.5675	-18.04155
189.5214	-17.686400000000003	189.6487	-17.98067
189.6025	-17.81831	189.7298	-17.645809999999997
189.6837	-17.80817	189.8109	-17.77772
189.7648	-17.838610000000003	189.892	-17.73714
189.8459	-17.86905	189.9732	-17.90964
189.927	-17.90964	190.0543	-18.04155
190.0082	-17.706690000000002	190.1354	-17.98067
190.0893	-17.67625	190.2166	-17.8792
190.1704	-17.63567	190.2977	-17.858900000000002
190.2516	-17.74728	190.3788	-17.73714
190.3327	-17.88934	190.46	-17.65596
190.4138	-17.99081	190.5411	-17.90964
190.495	-17.78787	190.6222	-17.858900000000002
190.5761	-17.858900000000002	190.7034	-17.71684
190.6572	-17.72699	190.7845	-18.14302
190.7384	-17.80817	190.8656	-18.29523
190.8195	-17.99081	190.9467	-17.88934
190.9006	-17.82846	191.0279	-17.56464
190.9818	-17.940080000000002	191.109	-17.645809999999997
191.0629	-18.0517	191.1901	-17.92993
191.144	-17.89949	191.2713	-17.88934
191.2251	-17.473309999999998	191.3524	-17.77772
191.3063	-17.76758	191.4335	-17.96037
191.3874	-17.706690000000002	191.5147	-18.12273
191.4685	-17.686400000000003	191.5958	-18.19376
191.5497	-17.54434	191.6769	-18.0517
191.6308	-17.59508	191.7581	-17.74728
191.71190000000001	-17.91978	191.8392	-17.72699
191.7931	-17.73714	191.9203	-17.645809999999997
191.8742	-17.645809999999997	192.0014	-17.77772
191.9553	-17.63567	192.0826	-17.686400000000003
192.0365	-17.645809999999997	192.1637	-17.71684
192.1176	-17.60522	192.2448	-17.75743
192.1987	-17.67625	192.326	-17.61537
192.2798	-17.56464	192.4071	-17.798019999999998
192.361	-17.54434	192.4882	-17.91978
192.4421	-17.91978	192.5694	-18.06184
192.5232	-17.84875	192.6505	-17.81831
192.6044	-17.57478	192.7316	-17.67625
192.6855	-17.8792	192.8128	-17.44287
192.7666	-17.96037	192.8939	-17.645809999999997
192.8478	-17.838610000000003	192.975	-17.78787
192.9289	-17.75743	193.0562	-17.71684
193.01	-17.77772	193.1373	-17.55449
193.0912	-17.49361	193.2184	-17.77772
193.1723	-17.50375	193.2995	-17.72699
193.2534	-17.8792	193.3807	-17.65596
193.3345	-17.940080000000002	193.4618	-17.90964
193.4157	-17.645809999999997	193.5429	-17.89949
193.4968	-17.686400000000003	193.6241	-17.69655
193.5779	-17.90964	193.7052	-17.81831
193.6591	-17.75743	193.7863	-17.91978
193.7402	-17.71684	193.8675	-17.88934
193.8213	-17.706690000000002	193.9486	-17.73714
193.9025	-17.625519999999998	194.0297	-17.76758
193.9836	-17.8792	194.1109	-17.77772
194.0647	-17.97052	194.192	-18.011110000000002
194.1459	-17.81831	194.2731	-17.81831
194.227	-17.61537	194.3542	-17.706690000000002
194.3081	-17.54434	194.4354	-17.72699
194.3893	-17.65596	194.5165	-17.706690000000002
194.4704	-17.75743	194.5976	-17.74728
194.5515	-17.686400000000003	194.6788	-17.89949
194.6326	-17.81831	194.7599	-17.66611
194.7138	-17.645809999999997	194.841	-17.96037
194.7949	-17.55449	194.9222	-18.02125
194.876	-17.71684	195.0033	-17.76758
194.9572	-17.78787	195.0844	-17.8792
195.0383	-17.97052	195.1656	-18.16331
195.1194	-17.90964	195.2467	-18.02125
195.2006	-17.69655	195.3278	-18.04155
195.2817	-17.74728	195.409	-17.950229999999998
195.3628	-17.71684	195.4901	-17.940080000000002
195.444	-17.66611	195.5712	-17.858900000000002
195.5251	-17.72699	195.6523	-17.86905
195.6062	-17.90964	195.7335	-18.092290000000002
195.6873	-17.72699	195.8146	-17.54434
195.7685	-17.838610000000003	195.8957	-17.54434
195.8496	-17.89949	195.9769	-17.99081
195.9307	-17.81831	196.058	-18.011110000000002
196.0119	-17.65596	196.1391	-17.89949
196.093	-17.67625	196.2203	-17.88934
196.1741	-17.73714	196.3014	-17.838610000000003
196.2553	-18.00096	196.3825	-17.71684
196.3364	-17.5139	196.4637	-17.71684
196.4175	-17.54434	196.5448	-17.55449
196.4987	-17.76758	196.6259	-17.72699
196.5798	-17.90964	196.707	-18.04155
196.6609	-17.858900000000002	196.7882	-17.82846
196.7421	-17.71684	196.8693	-17.71684
196.8232	-17.67625	196.9504	-17.69655
196.9043	-17.63567	197.0316	-17.798019999999998
196.9854	-17.60522	197.1127	-17.97052
197.0666	-17.82846	197.1938	-18.13287
197.1477	-17.59508	197.275	-18.04155
197.2288	-17.54434	197.3561	-17.76758
197.31	-17.82846	197.4372	-17.63567
197.3911	-17.69655	197.5184	-17.58493
197.4722	-17.77772	197.5995	-17.69655
197.5534	-17.74728	197.6806	-17.80817
197.6345	-17.42258	197.7617	-18.08214
197.7156	-17.69655	197.8429	-17.84875
197.7968	-17.89949	197.924	-17.77772
197.8779	-17.82846	198.0051	-17.706690000000002
197.959	-17.534190000000002	198.0863	-17.858900000000002
198.0401	-17.42258	198.1674	-17.74728
198.1213	-17.66611	198.2485	-17.63567
198.2024	-17.5139	198.3297	-17.88934
198.2835	-17.625519999999998	198.4108	-18.00096
198.3647	-17.69655	198.4919	-17.96037
198.4458	-17.66611	198.5731	-17.89949
198.5269	-17.65596	198.6542	-17.89949
198.6081	-17.84875	198.7353	-17.625519999999998
198.6892	-17.88934	198.8165	-17.67625
198.7703	-17.67625	198.8976	-17.90964
198.8515	-17.89949	198.9787	-17.99081
198.9326	-17.49361	199.0598	-17.838610000000003
199.0137	-17.49361	199.141	-17.88934
199.0948	-17.463160000000002	199.2221	-17.57478
199.176	-17.65596	199.3032	-17.89949
199.2571	-17.625519999999998	199.3844	-17.950229999999998
199.3382	-17.84875	199.4655	-17.86905
199.4194	-17.52405	199.5466	-17.71684
199.5005	-17.54434	199.6278	-17.54434
199.5816	-17.57478	199.7089	-17.645809999999997
199.6628	-17.69655	199.79	-17.74728
199.7439	-17.72699	199.8712	-17.67625
199.825	-18.02125	199.9523	-17.43272
199.9062	-17.72699	200.0334	-17.72699
199.9873	-17.625519999999998	200.1145	-17.81831
200.0684	-18.15317	200.1957	-17.96037
200.1496	-18.04155	200.2768	-17.63567
200.2307	-17.92993	200.3579	-17.77772
200.3118	-17.88934	200.4391	-18.18361
200.3929	-17.69655	200.5202	-18.00096
200.4741	-17.686400000000003	200.6013	-17.86905
200.5552	-17.798019999999998	200.6825	-17.858900000000002
200.6363	-17.77772	200.7636	-17.77772
200.7175	-17.66611	200.8447	-17.96037
200.7986	-17.8792	200.9259	-17.81831
200.8797	-17.50375	201.007	-17.77772
200.9609	-17.97052	201.0881	-17.940080000000002
201.042	-17.8792	201.1693	-17.838610000000003
201.1231	-17.74728	201.2504	-17.55449
201.2043	-17.57478	201.3315	-17.29066
201.2854	-17.71684	201.4126	-17.61537
201.3665	-17.74728	201.4938	-17.858900000000002
201.4476	-17.78787	201.5749	-18.14302
201.5288	-17.686400000000003	201.656	-17.8792
201.6099	-17.706690000000002	201.7372	-18.02125
201.691	-17.8792	201.8183	-18.00096
201.7722	-17.59508	201.89940000000001	-18.11258
201.8533	-17.69655	201.9806	-17.98067
201.9344	-17.69655	202.0617	-17.71684
202.0156	-17.63567	202.1428	-17.73714
202.0967	-17.88934	202.224	-17.88934
202.1778	-17.73714	202.3051	-17.950229999999998
202.259	-17.81831	202.3862	-17.81831
202.3401	-17.67625	202.4673	-17.75743
202.4212	-17.92993	202.5485	-17.645809999999997
202.5023	-17.940080000000002	202.6296	-17.645809999999997
202.5835	-17.99081	202.7107	-17.67625
202.6646	-18.10243	202.7919	-17.798019999999998
202.7457	-17.81831	202.873	-17.89949
202.8269	-17.77772	202.9541	-17.89949
202.908	-17.91978	203.0353	-17.86905
202.9891	-17.61537	203.1164	-17.81831
203.0703	-17.80817	203.1975	-17.88934
203.1514	-17.8792	203.2787	-17.65596
203.2325	-17.81831	203.3598	-17.81831
203.3137	-17.76758	203.4409	-17.82846
203.3948	-17.72699	203.522	-17.98067
203.4759	-17.73714	203.6032	-18.00096
203.5571	-17.86905	203.6843	-18.0517
203.6382	-17.69655	203.7654	-17.69655
203.7193	-17.54434	203.8466	-17.72699
203.8004	-17.55449	203.9277	-18.04155
203.8816	-17.63567	204.0088	-17.86905
203.9627	-17.65596	204.09	-17.838610000000003
204.0438	-17.706690000000002	204.1711	-17.84875
204.125	-17.5139	204.2522	-17.950229999999998
204.2061	-17.52405	204.3334	-17.76758
204.2872	-17.838610000000003	204.4145	-17.473309999999998
204.3684	-18.10243	204.4956	-17.78787
204.4495	-17.72699	204.5768	-18.092290000000002
204.5306	-17.5139	204.6579	-17.86905
204.6118	-17.81831	204.739	-17.72699
204.6929	-17.838610000000003	204.8201	-17.3414
204.774	-17.60522	204.9013	-17.57478
204.8551	-17.48346	204.9824	-17.89949
204.9363	-17.78787	205.0635	-18.08214
205.0174	-17.74728	205.1447	-18.06184
205.0985	-17.56464	205.2258	-17.84875
205.1797	-17.625519999999998	205.3069	-17.84875
205.2608	-17.43272	205.3881	-17.90964
205.3419	-17.686400000000003	205.4692	-17.84875
205.4231	-17.8792	205.5503	-17.86905
205.5042	-17.99081	205.6315	-17.82846
205.5853	-17.80817	205.7126	-18.092290000000002
205.6665	-17.60522	205.7937	-18.08214
205.7476	-17.60522	205.8748	-17.67625
205.8287	-17.798019999999998	205.956	-17.80817
205.9099	-17.858900000000002	206.0371	-18.17346
205.991	-17.81831	206.1182	-17.89949
206.0721	-17.645809999999997	206.1994	-17.55449
206.1532	-17.57478	206.2805	-17.76758
206.2344	-17.645809999999997	206.3616	-17.798019999999998
206.3155	-17.92993	206.4428	-17.97052
206.3966	-17.98067	206.5239	-17.92993
206.4778	-17.82846	206.605	-17.75743
206.5589	-17.71684	206.6862	-17.76758
206.64	-17.706690000000002	206.7673	-17.98067
206.7212	-17.89949	206.8484	-17.92993
206.8023	-17.72699	206.9296	-17.92993
206.8834	-17.645809999999997	207.0107	-17.858900000000002
206.9646	-17.686400000000003	207.0918	-17.84875
207.0457	-17.858900000000002	207.1729	-17.60522
207.1268	-17.81831	207.2541	-17.463160000000002
207.2079	-17.49361	207.3352	-17.72699
207.2891	-17.56464	207.4163	-17.76758
207.3702	-17.81831	207.4975	-17.88934
207.4513	-17.78787	207.5786	-17.81831
207.5325	-17.706690000000002	207.6597	-17.82846
207.6136	-17.5139	207.7409	-17.82846
207.6947	-17.686400000000003	207.822	-17.74728
207.7759	-17.838610000000003	207.9031	-17.84875
207.857	-17.65596	207.9843	-17.71684
207.9381	-17.96037	208.0654	-17.625519999999998
208.0193	-17.798019999999998	208.1465	-17.838610000000003
208.1004	-17.65596	208.2276	-18.11258
208.1815	-17.8792	208.3088	-18.011110000000002
208.2626	-17.66611	208.3899	-17.96037
208.3438	-17.37184	208.471	-17.858900000000002
208.4249	-17.75743	208.5522	-17.92993
208.506	-17.940080000000002	208.6333	-17.74728
208.5872	-17.74728	208.7144	-17.71684
208.6683	-17.858900000000002	208.7956	-17.82846
208.7494	-17.625519999999998	208.8767	-17.98067
208.8306	-17.54434	208.9578	-17.96037
208.9117	-17.78787	209.039	-17.92993
208.9928	-18.00096	209.1201	-17.90964
209.074	-17.91978	209.2012	-17.92993
209.1551	-17.92993	209.2823	-17.838610000000003
209.2362	-17.81831	209.3635	-17.706690000000002
209.3174	-17.67625	209.4446	-17.75743
209.3985	-17.77772	209.5257	-17.92993
209.4796	-17.61537	209.6069	-18.08214
209.5607	-17.90964	209.688	-17.73714
209.6419	-17.80817	209.7691	-17.63567
209.723	-17.69655	209.8503	-17.89949
209.8041	-17.78787	209.9314	-17.86905
209.8853	-17.74728	210.0125	-17.56464
209.9664	-17.69655	210.0937	-17.57478
210.0475	-17.706690000000002	210.1748	-17.71684
210.1287	-17.66611	210.2559	-17.80817
210.2098	-17.8792	210.3371	-17.81831
210.2909	-18.04155	210.4182	-18.00096
210.3721	-17.77772	210.4993	-17.84875
210.4532	-17.57478	210.5804	-17.72699
210.5343	-17.686400000000003	210.6616	-17.798019999999998
210.6154	-17.84875	210.7427	-17.74728
210.6966	-18.16331	210.8238	-17.91978
210.7777	-18.092290000000002	210.905	-18.02125
210.8588	-17.76758	210.9861	-17.84875
210.94	-17.72699	211.0672	-17.950229999999998
211.0211	-17.838610000000003	211.1484	-17.950229999999998
211.1022	-17.75743	211.2295	-17.98067
211.1834	-17.8792	211.3106	-17.74728
211.2645	-17.82846	211.3918	-17.92993
211.3456	-17.8792	211.4729	-17.76758
211.4268	-17.78787	211.554	-17.72699
211.5079	-18.011110000000002	211.6351	-17.80817
211.589	-17.96037	211.7163	-17.69655
211.6702	-17.67625	211.7974	-17.72699
211.7513	-17.52405	211.8785	-17.65596
211.8324	-17.67625	211.9597	-17.63567
211.9135	-17.63567	212.0408	-17.45302
211.9947	-17.75743	212.1219	-17.61537
212.0758	-17.73714	212.2031	-17.90964
212.1569	-17.80817	212.2842	-17.84875
212.2381	-17.69655	212.3653	-17.73714
212.3192	-17.54434	212.4465	-17.798019999999998
212.4003	-17.63567	212.5276	-17.80817
212.4815	-17.706690000000002	212.6087	-17.69655
212.5626	-17.63567	212.6898	-17.950229999999998
212.6437	-17.48346	212.771	-17.940080000000002
212.7249	-17.43272	212.8521	-17.838610000000003
212.806	-17.66611	212.9332	-17.97052
212.8871	-17.78787	213.0144	-17.73714
212.9682	-17.940080000000002	213.0955	-17.75743
213.0494	-17.950229999999998	213.1766	-18.12273
213.1305	-17.645809999999997	213.2578	-18.0517
213.2116	-17.48346	213.3389	-17.625519999999998
213.2928	-17.78787	213.42	-18.00096
213.3739	-18.092290000000002	213.5012	-18.10243
213.455	-17.59508	213.5823	-17.798019999999998
213.5362	-17.72699	213.6634	-18.011110000000002
213.6173	-17.625519999999998	213.7446	-18.092290000000002
213.6984	-17.5139	213.8257	-17.98067
213.7796	-17.798019999999998	213.9068	-17.798019999999998
213.8607	-17.86905	213.9879	-17.67625
213.9418	-18.08214	214.0691	-17.65596
214.0229	-17.88934	214.1502	-17.86905
214.1041	-17.82846	214.2313	-17.72699
214.1852	-18.0517	214.3125	-17.706690000000002
214.2663	-17.838610000000003	214.3936	-17.96037
214.3475	-17.798019999999998	214.4747	-17.686400000000003
214.4286	-17.76758	214.5559	-17.96037
214.5097	-17.75743	214.637	-17.950229999999998
214.5909	-17.66611	214.7181	-17.97052
214.672	-18.011110000000002	214.7993	-17.940080000000002
214.7531	-18.14302	214.8804	-17.89949
214.8343	-17.96037	214.9615	-18.10243
214.9154	-17.838610000000003	215.0426	-18.16331
214.9965	-17.96037	215.1238	-17.798019999999998
215.0777	-17.838610000000003	215.2049	-17.81831
215.1588	-17.43272	215.286	-18.011110000000002
215.2399	-17.80817	215.3672	-17.97052
215.321	-18.07199	215.4483	-17.8792
215.4022	-17.91978	215.5294	-17.950229999999998
215.4833	-17.59508	215.6106	-17.84875
215.5644	-17.72699	215.6917	-18.07199
215.6456	-17.58493	215.7728	-18.011110000000002
215.7267	-17.80817	215.854	-18.11258
215.8078	-17.645809999999997	215.9351	-17.92993
215.889	-17.55449	216.0162	-18.092290000000002
215.9701	-17.392139999999998	216.0974	-17.98067
216.0512	-17.706690000000002	216.1785	-18.011110000000002
216.1324	-17.73714	216.2596	-17.940080000000002
216.2135	-17.67625	216.3407	-17.92993
216.2946	-17.86905	216.4219	-17.473309999999998
216.3757	-18.11258	216.503	-17.56464
216.4569	-17.92993	216.5841	-17.86905
216.538	-17.706690000000002	216.6653	-17.82846
216.6191	-17.73714	216.7464	-17.96037
216.7003	-18.0517	216.8275	-17.80817
216.7814	-17.76758	216.9087	-17.73714
216.8625	-17.706690000000002	216.9898	-18.00096
216.9437	-17.798019999999998	217.0709	-17.798019999999998
217.0248	-17.91978	217.1521	-17.81831
217.1059	-17.798019999999998	217.2332	-17.838610000000003
217.1871	-17.706690000000002	217.3143	-17.798019999999998
217.2682	-17.71684	217.3954	-17.91978
217.3493	-17.80817	217.4766	-17.73714
217.4305	-17.65596	217.5577	-17.8792
217.5116	-17.66611	217.6388	-17.92993
217.5927	-17.74728	217.72	-17.8792
217.6738	-17.858900000000002	217.8011	-18.04155
217.755	-17.58493	217.8822	-17.80817
217.8361	-17.8792	217.9634	-17.90964
217.9172	-17.82846	218.0445	-18.08214
217.9984	-17.706690000000002	218.1256	-17.60522
218.0795	-17.66611	218.2068	-17.950229999999998
218.1606	-17.8792	218.2879	-17.838610000000003
218.2418	-17.84875	218.369	-17.67625
218.3229	-17.645809999999997	218.4501	-17.798019999999998
218.404	-17.63567	218.5313	-17.84875
218.4852	-17.86905	218.6124	-18.02125
218.5663	-17.81831	218.6935	-18.07199
218.6474	-17.706690000000002	218.7747	-18.12273
218.7285	-17.84875	218.8558	-17.91978
218.8097	-17.98067	218.9369	-18.092290000000002
218.8908	-18.011110000000002	219.0181	-18.00096
218.9719	-18.08214	219.0992	-18.011110000000002
219.0531	-17.91978	219.1803	-17.92993
219.1342	-17.706690000000002	219.2615	-17.96037
